manv,mann,tdo
MK920,03,B
MK920,02,C
TT906,04,B
TT906,02,A
TC889,03,D
TC889,04,D
PR868,03,A
PR868,05,A
MK922,06,C
MK922,01,D
QT930,06,D
DV917,03,D
NS907,05,D
HC914,05,C
TC890,01,C
TC890,06,C
TC890,02,C
NS908,04,B
TT908,01,C
KD869,04,C
NS909,01,B
NS909,05,D
PR869,01,B
PR869,02,A
QT931,02,B
QT931,04,A
QT931,01,D
KT899,03,A
QT932,02,C
QT932,05,C
PR870,02,A
PR870,05,C
KH888,02,A
NS910,03,B
TT909,01,C
TT909,06,B
TC891,06,D
TC891,05,B
PR871,04,B
PR871,03,B
DV921,03,A
DV921,06,D
DV921,02,B
MK923,04,D
PR873,01,D
PR873,06,C
KD870,02,C
MK925,06,B
MK925,05,A
MK925,02,B
KT901,01,A
KT901,02,D
KT901,04,D
KH889,02,A
KH889,03,D
KH889,05,B
HC916,06,B
PR874,03,C
PR874,04,B
PR874,06,D
TC892,03,D
TC892,06,A
TC892,01,C
KD871,04,D
KD871,06,A
QT933,02,B
QT933,04,C
QT934,02,A
QT934,04,B
PR875,06,D
PR875,02,A
QT935,04,A
QT935,01,B
QT935,05,B
NS912,01,B
NS912,03,B
KD872,03,C
TC893,05,A
TC893,03,D
KT904,01,D
KT904,02,D
KT904,05,A
KT905,06,A
TC894,06,C
TC894,03,A
TC894,02,C
PR876,03,D
PR876,04,A
PR876,01,A
DV924,01,B
KD873,06,C
KD873,02,B
KD873,05,B
MK926,04,A
KH890,06,A
KH890,03,A
KH890,05,A
KT906,05,B
KT906,06,B
KT906,02,B
HC917,02,D
HC917,03,A
HC917,06,C
PR877,04,A
MK927,06,D
TC895,04,D
TC895,03,B
QT936,01,B
QT936,04,C
QT936,02,B
TT913,05,A
TT913,01,A
MK928,06,A
MK928,01,B
MK928,04,A
DV925,03,C
PR878,01,D
PR878,06,B
PR878,05,B
HC918,03,C
HC918,02,C
KH891,06,B
KH891,05,C
KH891,02,D
DV926,04,D
DV926,02,C
DV926,03,C
KD875,03,D
KD875,05,A
QT937,05,D
KH892,02,D
KH892,04,C
KH892,03,A
HC919,03,A
HC919,05,B
PR879,03,C
PR879,06,D
PR879,04,B
KD876,05,C
KD876,06,A
KD876,01,C
KT907,01,C
KT907,06,D
QT938,01,B
PR880,05,A
PR880,06,C
TC896,01,D
TC896,05,B
TC896,03,D
KH893,05,C
KH893,03,D
KH894,02,D
KD877,06,D
KD877,01,D
QT939,01,B
QT939,06,B
TC897,01,C
TC897,06,B
TC897,04,C
HC920,06,D
TC898,06,D
TC898,03,A
HC921,02,C
HC921,01,D
HC921,03,D
HC922,05,A
HC922,04,D
HC922,01,C
NS913,06,B
NS913,02,B
NS913,04,B
KH895,02,B
KH895,03,B
KH895,01,A
PR881,05,D
PR881,02,B
MK929,04,A
KT908,06,B
KT908,02,C
KT908,01,B
TT914,06,C
HC923,05,A
HC923,02,C
HC923,01,C
NS914,03,D
NS914,02,A
NS914,04,D
KT909,03,A
KT909,06,D
NS915,04,A
KD879,05,D
KD879,03,D
KD879,01,D
HC924,02,A
DV927,05,A
DV927,01,D
DV927,03,B
TT915,02,C
TT915,01,D
KH897,05,A
KH897,04,B
KH897,03,A
HC925,01,D
HC925,03,D
HC925,02,C
KT910,02,D
KT910,04,C
KT910,06,C
KH899,03,C
TC899,02,A
TC899,01,C
TC899,04,A
DV928,02,A
DV928,04,C
DV928,03,A
QT941,02,C
QT941,03,B
QT941,06,B
KH900,05,D
DV929,06,D
DV929,05,D
DV929,01,C
HC926,02,D
PR882,01,D
PR882,02,B
KD881,03,A
KD881,06,B
TT916,05,A
TT916,01,C
TT916,06,A
QT942,04,A
QT942,03,C
QT942,05,C
MK931,02,C
KT911,04,D
KT911,01,C
TT917,03,C
TT918,03,B
TT918,06,A
TT918,04,C
TC901,03,D
TC901,02,A
TC902,01,C
MK932,01,B
MK932,03,B
NS916,06,D
NS916,05,C
TT919,02,C
TT919,05,A
TT919,03,C
TT920,02,B
TT920,01,B
TT920,04,D
KH901,01,B
KH901,04,C
KH901,03,B
DV931,02,C
DV931,03,A
DV931,05,A
HC928,02,C
HC928,05,B
NS917,03,B
PR886,05,B
PR886,03,C
KT912,02,D
KT912,01,C
KT912,03,D
DV932,02,D
PR887,02,C
KH902,02,C
KH902,04,A
KH903,06,D
KH903,04,C
TC903,04,A
TC903,01,A
KD882,05,A
KD882,03,A
HC929,05,D
QT944,03,C
KT914,01,A
HC930,02,D
HC930,06,C
TC904,05,A
TC904,04,A
TC904,02,C
PR889,06,B
PR889,05,D
PR889,03,A
KD883,04,C
KD883,01,A
KD883,03,A
MK934,01,B
MK934,04,D
MK935,04,C
KH906,03,B
KH906,06,D
DV934,03,A
MK936,06,A
MK936,02,C
MK936,04,D
HC933,01,C
MK937,04,A
QT945,03,C
QT945,04,C
KD884,05,B
QT946,03,B
MK938,02,B
MK938,04,C
MK938,01,B
KT915,03,C
TC906,05,A
KT917,03,B
KD885,06,D
MK939,04,B
TC907,02,A
DV935,05,B
DV935,04,D
HC935,04,A
HC936,06,B
HC936,03,A
NS918,04,C
NS918,02,D
HC937,06,C
HC937,04,B
HC937,02,D
DV937,02,D
DV937,06,A
HC938,05,D
HC938,01,B
QT948,04,C
QT949,03,D
MK940,04,C
TT922,03,D
MK941,06,C
MK941,02,A
MK941,05,D
TT923,01,C
TT923,06,A
KT918,03,D
KT918,04,B
KT918,05,A
MK942,04,A
MK942,05,D
PR891,01,C
KH907,02,D
KH907,06,B
MK943,04,B
KT920,03,A
KT920,06,B
TC909,01,C
TC909,05,D
TC909,02,C
KH908,02,C
KH908,06,A
KT921,01,D
MK944,03,C
MK944,01,B
MK944,02,A
PR892,04,D
QT950,05,D
NS919,03,A
PR893,03,B
PR893,06,B
PR893,04,D
HC939,03,C
HC939,06,A
HC939,02,D
MK945,03,C
MK945,01,C
KD886,03,B
KD886,01,A
QT951,05,B
QT951,01,C
TC910,01,D
KT922,03,D
KT922,06,A
KT922,05,B
KH909,06,A
KH909,05,D
KH909,03,D
HC940,01,C
KD887,01,D
KD887,06,D
KH910,06,A
KH910,01,D
KH911,01,B
QT952,06,B
QT952,05,C
QT953,02,D
QT953,06,D
TC911,03,D
TC911,04,D
TC911,06,B
DV941,04,D
DV941,03,B
DV941,02,D
KD888,02,B
KD888,03,C
KD888,05,D
TT925,02,A
TT925,01,D
TT925,04,B
NS920,04,C
KT923,03,A
KT924,01,A
KT924,03,B
KT924,04,C
MK946,01,A
MK946,02,D
MK946,06,B
TC912,02,A
TC912,04,C
KT925,02,A
KT925,03,A
KT925,05,C
NS921,04,D
NS921,03,C
MK948,05,C
QT954,06,C
QT954,05,B
KD889,06,C
KT926,04,C
KT926,03,A
KT926,02,C
NS922,03,C
DV943,03,C
DV943,02,C
TC915,01,A
QT955,05,C
QT955,01,D
QT955,04,C
DV944,06,A
DV944,04,A
DV944,03,C
TC916,03,D
TC916,02,A
NS924,04,A
NS924,06,B
NS924,01,B
HC942,01,C
HC942,05,D
TC917,02,D
TC917,03,C
TC917,01,B
DV945,05,C
DV945,03,C
TT926,06,D
TT926,01,C
TT926,02,B
KD890,06,A
KD891,06,A
TT927,06,C
TT927,02,A
NS926,06,C
NS926,04,C
NS926,03,C
TC918,02,A
TC918,06,B
TC918,01,C
QT956,06,A
QT956,04,D
NS927,05,D
NS927,02,A
NS927,01,C
TT928,03,C
DV946,01,B
HC943,02,B
KD892,03,B
DV947,01,D
DV947,04,B
KD893,03,C
KD893,02,A
PR895,06,D
PR895,04,D
PR895,01,A
DV949,04,A
DV949,01,D
QT957,02,C
QT957,04,D
PR896,02,C
PR896,03,A
TT929,05,D
TT929,01,A
TT929,02,B
KH913,06,C
KH914,05,C
KH914,04,D
KD894,03,D
KD894,06,A
TT930,03,C
TT930,04,C
DV951,05,B
KT928,02,D
KT929,05,A
TT931,06,C
TT931,05,C
KT930,02,B
KT930,01,D
MK949,02,D
PR899,04,A
PR899,02,A
NS930,04,B
KH916,04,A
KH916,02,C
KH916,01,C
PR900,03,D
KT931,05,C
KT931,04,D
KT931,02,B
TC919,03,A
TC919,05,B
TC919,01,D
KD895,04,A
KD895,03,B
PR901,06,B
PR901,01,C
PR901,02,D
KT932,02,A
KT932,03,A
QT960,06,C
KH917,02,A
KD896,03,A
DV952,03,C
KH918,02,C
KH918,04,B
DV953,01,C
DV953,06,A
NS932,02,B
NS932,01,D
HC945,02,B
HC945,01,C
HC945,03,D
KH919,01,B
KH919,05,B
KH919,02,D
KH920,06,C
KH920,01,C
KH920,03,D
QT961,04,C
QT961,01,D
QT962,01,A
QT962,03,A
DV954,04,C
NS933,04,D
NS933,01,D
HC946,01,A
HC946,05,A
HC946,06,B
QT963,04,D
QT963,06,B
KD897,01,C
PR902,01,C
PR902,04,C
TT932,03,B
TT932,04,D
QT964,01,D
QT964,03,D
MK951,04,A
MK951,01,A
MK951,05,C
HC948,04,D
HC948,06,C
NS935,02,A
NS935,03,A
NS935,05,A
HC949,02,C
NS936,01,D
NS936,02,D
NS936,04,D
QT966,01,D
PR903,01,B
PR903,02,C
PR903,03,B
NS937,03,A
TT933,03,C
KD898,02,B
KD898,04,A
QT967,04,B
QT967,02,D
TT934,05,B
NS938,01,A
NS938,03,C
NS938,06,C
TC921,03,C
TC921,05,D
NS939,04,B
TC922,05,B
TC922,02,B
TC922,01,C
QT968,04,A
KH921,05,A
KH921,03,A
PR904,02,C
PR904,03,A
PR904,05,A
TC923,01,A
TC923,03,A
TC923,06,D
KH923,04,B
KH923,03,B
HC950,01,B
HC950,05,B
HC950,06,A
HC951,06,D
TC924,06,B
HC952,04,C
HC952,05,D
NS940,03,C
KD900,04,D
KD900,03,D
KD900,02,D
KD901,03,A
QT969,05,C
QT969,04,A
QT969,01,A
MK954,05,A
QT970,02,C
QT970,03,D
QT971,01,D
QT971,03,D
QT971,04,B
PR905,03,D
KH924,05,D
KH925,05,C
KH925,06,D
KH925,02,B
NS941,02,C
NS941,01,C
KH926,02,A
TT936,05,C
TT936,04,C
HC954,02,B
HC954,05,B
TT937,05,B
TT937,01,A
TT937,03,A
QT972,02,C
QT972,05,A
QT972,01,D
TT938,02,D
TC925,01,D
DV958,02,A
DV958,06,B
HC955,05,C
KT936,04,B
TT939,05,C
NS942,01,D
NS942,05,B
HC956,03,D
DV959,04,D
DV959,02,C
QT974,03,A
QT974,01,B
QT974,05,D
NS943,04,C
TT940,05,A
TT940,02,A
PR906,05,A
PR906,06,C
MK955,04,C
MK955,05,B
MK955,02,D
QT975,04,A
TC926,02,B
HC957,05,B
HC957,01,B
KD903,04,B
KD903,03,D
KD903,05,A
TC927,01,C
TC927,06,C
TC927,03,B
QT976,02,D
QT977,04,D
TC928,04,C
TC928,01,B
PR907,01,D
HC961,03,A
TT942,05,C
TT942,03,C
TT942,06,D
TT943,02,B
TT943,01,B
TC929,02,C
PR908,03,C
PR908,01,B
TC930,05,A
TC930,06,A
TC930,02,D
KT938,03,B
KD904,01,D
KD904,06,D
KD905,02,C
MK957,02,D
MK957,03,D
MK957,04,D
KD906,02,B
TT945,03,D
TT945,04,A
TT945,02,D
DV961,02,C
QT978,02,B
QT978,04,A
QT978,03,C
KH929,03,C
KH929,01,D
NS945,02,B
KD908,02,C
TT946,03,B
KT939,01,C
KT939,04,B
KD909,03,A
KD909,02,A
MK958,01,B
MK960,03,A
MK960,02,C
MK961,02,D
MK961,04,C
MK961,03,B
TT947,05,B
HC963,04,D
HC963,06,A
HC963,02,B
TT948,01,D
TT948,04,B
MK962,03,D
MK962,01,B
DV963,01,D
TT949,01,C
TT949,06,A
MK963,04,C
NS946,05,C
NS946,02,A
MK965,02,A
MK965,01,C
MK965,06,B
KH933,06,C
KH933,01,C
KD911,04,B
KD911,03,C
KD911,02,A
KT941,06,A
KD912,05,D
KD912,03,B
KD912,06,A
KH934,05,D
KH934,06,B
KD913,01,D
KD913,05,B
KH935,05,A
KH935,04,A
KH935,06,C
NS947,06,C
HC967,02,D
KD914,05,B
MK967,03,D
DV964,03,D
DV964,06,A
DV964,04,C
KD915,01,B
DV965,06,D
DV965,03,A
DV965,05,D
DV966,03,D
TC931,02,C
TC931,03,D
KT942,01,D
KT942,03,B
NS949,01,A
MK968,03,B
MK968,04,C
MK969,02,A
MK969,04,B
MK969,01,C
NS951,06,B
NS951,05,B
MK970,06,B
MK970,01,D
NS952,01,B
NS952,02,B
NS952,06,B
QT979,03,C
TC933,03,D
TC933,02,D
TC933,01,C
QT980,01,B
HC968,05,B
HC968,04,C
HC968,02,A
TC934,02,C
TC934,01,B
TC934,06,A
NS953,02,A
KT943,03,C
KT943,06,A
KT943,02,A
TC935,02,B
TC935,04,B
NS954,03,A
TT950,03,C
PR912,01,C
PR912,02,D
PR912,03,D
PR913,06,A
PR914,05,B
TT951,02,A
TT951,06,D
TT951,03,C
KD916,01,A
KD916,06,B
KD916,05,B
KT945,04,B
KT945,06,D
QT982,01,B
QT983,05,A
QT983,03,B
QT984,01,D
QT984,02,D
QT984,06,C
TT952,02,D
TC936,05,C
TC936,04,B
TC937,03,C
TC937,04,D
DV969,05,A
TC938,06,D
TC938,02,D
TC938,01,D
PR915,06,D
PR916,05,A
PR916,04,A
HC969,05,A
HC969,06,B
HC969,04,C
HC970,02,A
HC970,06,D
PR917,04,B
PR917,02,A
KD917,06,C
KD917,01,B
KD917,03,C
HC971,01,C
HC971,03,D
KT948,03,B
KT948,05,B
KT948,04,B
KT949,05,B
KT949,02,D
KT949,06,A
QT986,03,A
QT986,04,B
QT986,05,D
TC940,03,A
TC940,01,A
TC940,04,A
KH937,05,D
TT955,02,A
TT955,06,B
TT955,03,A
MK971,03,C
MK971,05,A
MK971,02,B
NS956,04,B
NS956,02,C
NS956,01,D
QT987,04,A
QT987,02,C
NS957,05,C
QT988,03,A
QT988,05,A
QT988,02,A
KT950,03,B
MK972,05,D
MK972,04,A
MK972,01,A
TC941,01,B
PR919,06,A
PR919,05,D
PR919,03,A
DV973,03,C
DV973,02,D
PR920,04,C
PR920,05,A
PR920,03,B
KT951,04,D
KT951,01,D
KT951,06,B
KT952,03,B
KT952,06,A
KD918,06,D
KD918,05,C
KD918,03,D
QT989,02,B
QT989,01,D
QT989,03,B
MK973,06,C
MK973,03,D
MK973,04,B
DV974,01,B
MK974,03,A
MK974,05,B
DV975,04,A
DV975,06,C
MK975,04,B
MK975,02,B
QT990,01,D
QT990,04,A
QT990,02,A
DV976,04,D
DV976,03,A
TT956,06,A
TT956,04,C
NS958,02,C
NS958,01,B
NS958,03,A
QT991,04,B
QT991,06,B
PR921,01,D
PR921,02,D
PR921,04,C
MK978,01,C
MK978,04,C
NS959,02,A
HC972,04,B
HC972,03,D
HC973,02,D
HC973,03,C
HC973,05,D
TC945,01,A
TC945,04,C
TC945,03,B
QT992,01,D
QT993,06,A
PR922,01,C
PR922,02,A
TC946,02,D
QT994,03,C
NS960,02,B
KD920,04,B
PR924,01,D
PR924,03,B
TC947,01,D
TC947,06,A
KD921,02,C
KD921,03,C
MK979,01,A
MK979,05,C
MK979,03,D
KH938,04,D
KH938,03,D
KH938,01,D
NS961,04,D
NS961,01,C
KT953,06,B
KT953,03,D
NS962,06,C
NS962,03,B
NS962,04,C
QT995,06,B
MK980,06,C
HC974,01,D
HC974,02,A
NS963,05,C
NS963,03,B
NS963,04,A
TC948,06,C
TC949,05,D
TC949,06,D
HC975,04,D
HC975,03,A
PR925,06,B
PR925,01,D
PR925,02,A
NS964,01,C
NS964,03,B
KH940,02,A
KD922,04,C
KD922,02,C
KD922,05,A
MK982,02,D
MK983,04,A
MK983,01,C
KT955,04,B
KT955,01,A
KT955,05,B
PR927,04,C
PR927,05,B
NS965,03,B
PR928,03,B
NS966,01,D
NS966,02,D
KH941,06,D
HC976,03,D
HC976,06,A
NS967,05,A
TT957,06,A
TT957,02,D
TT957,04,A
KD923,05,A
KD923,06,B
KD924,02,D
TT958,06,D
TT958,01,C
QT997,06,C
QT997,04,B
QT997,03,B
DV980,06,D
DV980,05,B
KD925,04,D
KD925,01,C
PR929,04,D
PR929,06,C
KH942,01,B
KT957,03,D
KT957,04,A
KT958,03,D
KT958,05,A
KD926,02,A
KD927,01,C
KD927,02,B
KD927,05,A
HC978,01,B
HC978,05,D
KD928,04,A
KD928,06,D
NS969,01,A
NS969,03,B
NS969,02,D
KT959,01,A
NS970,05,C
PR930,04,C
PR930,05,B
PR930,02,D
HC979,01,C
TC951,04,C
PR931,05,B
PR931,04,D
PR931,06,B
TC952,01,D
TC952,03,D
TC952,06,B
NS971,04,D
NS971,01,B
NS971,05,C
MK985,01,C
MK985,06,C
KD929,04,C
KH943,06,B
TC953,06,C
TC953,02,A
TC953,04,B
TT959,02,C
HC980,04,B
HC980,01,A
TT960,04,D
TT961,01,C
TT961,03,A
TC954,04,A
TC954,05,D
HC981,01,D
HC981,06,C
HC981,05,A
DV981,04,A
DV981,03,A
DV981,05,D
QT998,02,D
QT998,05,C
QT998,06,D
HC982,04,B
HC982,05,B
HC982,02,A
KH945,01,B
KH945,04,C
KH946,04,A
KH946,06,D
DV982,04,D
KT960,03,D
KT960,02,D
KT960,05,B
KT961,06,D
TC955,06,B
HC983,01,A
HC983,02,B
KH947,03,C
TT962,06,D
QT999,02,A
KD931,01,D
KD931,06,B
KD931,02,B
KD932,04,A
KD932,05,D
HC984,01,D
HC984,06,C
HC984,05,B
MK986,01,B
MK986,02,C
MK986,04,B
KT962,04,D
KT962,03,B
KD933,05,B
HC985,05,D
HC985,06,B
HC985,04,C
DV983,03,A
KT963,05,B
KH948,01,D
KH948,04,C
KH948,06,B
QT1000,05,D
QT1000,02,A
QT1000,04,A
PR933,04,D
PR933,01,D
PR933,05,D
PR934,04,C
KT964,05,D
KT964,04,A
KT964,06,B
QT1001,05,B
QT1001,04,B
QT1001,06,A
KH949,06,C
KH949,05,B
TT963,03,A
KH950,01,B
KH950,02,D
KH950,04,D
NS973,03,C
HC986,01,D
HC986,04,D
HC986,06,A
QT1002,03,D
QT1002,05,B
NS975,05,A
NS975,06,A
TT965,04,D
DV985,02,B
DV985,01,D
DV985,03,C
MK988,01,A
TT966,05,D
TT966,04,A
QT1003,03,A
QT1003,01,A
TC956,01,B
TC956,06,C
KH951,06,C
KT966,06,D
KT967,04,A
PR935,04,D
PR935,02,A
HC987,03,C
MK989,06,B
MK989,03,A
NS976,05,B
PR936,06,A
DV986,06,B
QT1004,02,C
QT1004,01,D
QT1004,03,C
QT1005,04,B
KT969,02,A
QT1006,06,D
KH952,02,C
NS977,06,A
NS977,03,C
NS977,02,D
HC988,06,C
HC988,03,D
TT968,01,A
TT968,05,C
TT968,04,A
MK990,02,D
MK991,01,B
PR938,05,A
DV988,03,C
DV988,04,A
KT970,01,D
DV989,04,B
DV989,06,C
KT971,06,C
KT971,01,D
PR940,02,C
PR940,05,C
KH954,03,B
MK992,03,B
MK992,01,B
MK994,04,A
MK994,05,B
MK994,01,A
KT972,06,D
KT973,04,A
DV991,05,A
MK995,03,A
MK995,05,D
NS978,01,A
NS978,05,D
NS978,03,C
NS979,01,C
NS979,04,C
TC959,02,D
TC959,03,B
KD936,03,D
KD936,01,A
MK996,05,C
MK996,06,B
KH956,04,D
KH956,06,D
KH956,05,B
QT1008,03,C
DV992,05,D
DV992,01,D
DV992,02,A
TT970,05,D
TT970,04,C
TT970,02,C
QT1009,05,A
MK997,05,A
MK997,03,B
KH957,04,B
KH957,05,B
MK998,03,B
MK998,04,C
HC989,04,A
HC989,01,C
HC989,06,D
KD937,01,A
MK999,04,B
MK999,03,C
KD939,02,D
KD939,04,B
NS980,01,C
NS980,05,C
KD940,06,B
KD940,01,D
NS981,05,C
NS981,02,A
NS982,02,A
NS982,06,C
KD941,01,B
MK1001,05,C
MK1001,02,B
HC990,05,B
HC990,06,D
MK1002,03,B
MK1002,06,B
MK1002,04,C
TC964,06,A
TC964,03,D
TC964,05,D
KT976,04,D
TC965,02,B
KH958,02,B
PR942,03,B
PR942,02,A
PR942,06,C
KD942,03,B
KD942,04,D
MK1003,03,B
MK1003,01,A
MK1003,04,C
HC991,02,D
NS984,02,C
NS984,01,C
HC992,05,B
HC992,04,A
NS985,03,C
KD943,02,D
KD943,04,C
KD943,05,C
NS986,06,D
QT1010,06,A
QT1011,06,A
QT1011,04,C
HC993,04,D
HC993,01,B
MK1004,05,C
MK1004,02,C
KT977,02,A
TT973,02,C
TT974,04,B
TT974,03,D
TC966,05,A
TC966,04,C
TC966,02,D
KH959,01,C
KH959,03,B
KH959,06,A
TT976,06,B
TT976,05,D
TT976,03,A
HC994,01,B
HC994,06,A
HC994,03,D
KD944,04,D
DV993,01,A
DV993,05,B
KD946,05,B
KD946,02,C
KD946,03,C
KD947,06,D
KD947,04,D
TT977,06,C
TT977,01,C
TT977,03,B
KH960,02,B
KH960,03,A
KH960,01,A
QT1013,01,A
NS987,02,C
NS987,01,A
HC995,03,D
HC995,02,A
HC995,06,C
NS988,02,B
PR944,02,D
PR944,03,B
PR945,05,B
PR945,06,B
QT1014,03,C
DV994,05,C
TC968,01,C
TC968,03,C
TC968,02,A
HC996,04,B
DV996,06,B
DV996,03,D
DV996,05,A
TT978,04,C
TT978,01,B
TT978,02,D
HC997,01,B
HC997,05,A
HC997,02,C
MK1005,01,C
QT1015,04,D
QT1016,01,C
QT1016,03,B
KD950,03,A
NS989,03,D
NS989,02,A
NS989,04,A
PR946,04,B
PR946,05,A
PR946,02,C
QT1017,05,D
MK1006,03,C
MK1006,05,C
MK1006,06,D
TT981,01,B
TT981,05,B
KT980,05,D
KT980,01,B
KT980,04,B
NS991,06,A
QT1018,02,D
QT1018,03,C
KH961,01,B
KH961,05,C
HC1001,04,A
HC1001,01,B
KH962,04,A
KH962,05,A
KH962,06,A
HC1002,03,B
HC1002,04,A
HC1002,06,D
DV997,02,A
HC1003,01,C
HC1003,06,A
HC1003,05,B
KH963,05,C
KH963,06,D
KH963,02,B
KT981,03,D
KT981,06,C
KH964,05,A
KH964,03,D
HC1004,05,A
HC1004,04,A
HC1004,02,B
HC1005,05,A
HC1005,02,D
HC1005,01,C
KD951,01,C
KD952,04,B
KD952,02,B
KD952,05,A
PR948,03,B
PR948,06,B
TC970,06,D
TC970,05,B
TC970,04,A
KD953,06,A
KD954,04,C
KD954,03,C
TT984,06,D
TT984,04,D
TT984,03,A
MK1008,06,A
MK1008,05,D
MK1008,03,C
QT1021,06,B
NS992,01,C
NS992,05,A
HC1006,06,B
HC1006,01,A
HC1006,02,B
QT1022,02,A
QT1022,04,C
NS993,01,C
KH965,01,A
KH965,04,D
KH965,06,B
KT982,03,C
KT982,02,B
HC1007,04,C
HC1007,06,D
HC1007,05,D
HC1008,01,B
TT985,05,A
TT985,02,B
HC1009,02,B
TT986,03,A
TT986,01,D
TT986,04,B
HC1010,03,B
MK1009,06,D
PR950,05,C
PR950,02,A
PR950,01,D
KH967,01,B
PR951,06,C
NS995,04,C
NS995,01,D
NS995,05,D
PR952,06,A
PR952,03,C
PR952,02,B
KT984,05,B
KT984,02,D
KT984,04,C
KD955,01,B
KD955,04,B
KH969,06,B
TC974,02,A
TC974,05,B
KT985,03,A
KT985,06,A
KT986,03,B
KT986,06,B
KT986,05,B
DV999,05,A
DV1000,06,D
DV1000,01,A
TC975,02,A
HC1011,02,A
TT987,02,B
KH970,03,C
KH970,01,C
KH970,02,C
KD956,04,C
KD957,05,B
DV1001,05,B
DV1001,03,C
DV1001,02,C
TT988,03,B
TT988,02,C
TT988,04,D
PR953,03,B
PR953,01,A
KD958,03,A
KD958,05,B
PR954,06,A
KH971,03,A
KH971,02,A
KH971,04,C
KT987,04,C
DV1002,06,D
KD959,06,B
KD959,01,C
KD959,02,C
MK1010,06,C
MK1010,05,C
QT1023,03,D
QT1023,01,C
QT1023,04,D
PR955,04,C
PR955,01,A
TC977,03,D
TC977,01,C
TC977,02,C
TC978,03,B
TC978,04,C
TC978,06,D
DV1003,01,D
DV1003,06,C
QT1024,05,A
QT1024,02,D
PR956,03,B
PR956,02,A
PR956,06,A
KH972,04,C
MK1011,05,D
MK1011,03,D
MK1011,04,B
TC979,06,A
TC979,04,D
KH973,02,D
KH973,03,A
TT990,05,A
TT990,01,A
DV1004,02,D
KH975,03,A
NS996,02,B
NS996,06,B
NS996,05,A
KT988,05,B
HC1012,04,B
HC1012,01,B
KH976,04,D
KH976,02,A
TT991,01,D
TT991,03,B
TT991,02,D
KT989,05,A
KT989,01,D
KT989,03,A
DV1005,03,D
DV1005,05,B
KT991,05,C
TC981,03,C
MK1012,04,A
KT992,03,D
KT992,01,A
KT992,05,C
TT993,06,A
TT993,04,C
MK1013,01,B
MK1013,02,B
QT1026,03,B
QT1026,04,A
TT995,03,C
TT995,02,B
TT995,05,D
KD960,04,D
KT993,06,B
MK1014,02,D
NS998,01,A
NS998,05,D
DV1006,06,C
DV1006,05,A
QT1027,04,A
QT1027,06,D
TT996,06,B
TT996,03,D
TT996,02,A
DV1007,02,B
TT997,02,B
PR957,05,D
PR957,02,D
HC1015,05,B
HC1015,06,C
HC1015,03,A
MK1015,01,B
MK1015,05,A
QT1028,05,C
QT1028,01,B
QT1028,02,A
TT998,05,C
TT998,06,B
TT998,03,A
NS999,04,B
NS999,06,C
NS999,05,D
MK1016,04,C
MK1016,01,C
TT1000,05,B
TT1000,02,A
TT1000,06,C
NS1001,05,C
NS1002,06,D
NS1002,03,B
NS1002,01,C
KT994,04,A
KT994,05,C
MK1017,05,A
MK1017,02,D
MK1017,04,C
QT1029,02,B
KD963,02,C
KT996,01,C
HC1016,05,D
MK1019,05,D
MK1019,04,D
TT1001,01,A
TT1001,05,D
MK1020,03,B
MK1020,05,D
KD964,01,D
PR958,05,A
PR958,01,C
PR958,04,B
KD965,05,D
KD965,03,B
TT1002,03,B
TT1002,04,C
TT1002,05,D
HC1018,03,C
NS1003,02,A
NS1003,03,B
DV1008,02,B
DV1008,01,C
TT1003,04,B
TT1003,02,C
TT1003,03,C
TC983,02,B
TC983,01,D
TC983,03,A
MK1021,01,C
TC984,04,D
NS1004,05,C
MK1022,02,D
MK1022,03,C
MK1022,05,C
KT998,04,D
TT1005,02,C
TT1005,03,B
HC1020,04,D
HC1020,03,A
MK1023,06,A
QT1030,05,A
KT999,02,A
KT999,05,C
DV1010,01,D
DV1010,06,B
DV1010,05,D
MK1025,04,D
MK1025,02,D
HC1021,04,B
HC1021,02,C
HC1021,06,A
TT1006,05,D
TT1006,02,B
TT1006,06,D
KD966,02,A
MK1026,02,A
NS1005,05,B
HC1022,04,C
NS1006,05,C
NS1006,01,D
NS1006,04,A
KD967,01,A
KD967,06,C
KD967,05,D
NS1007,06,B
HC1023,05,C
HC1023,06,B
TC986,05,D
TC986,03,D
QT1031,02,B
QT1031,03,C
QT1031,06,C
PR960,06,D
PR960,03,D
PR960,05,A
TC987,04,A
TC988,01,A
TC988,03,A
KH979,01,C
QT1032,06,D
QT1032,02,A
QT1033,05,C
QT1033,06,C
QT1033,01,A
TT1007,05,C
PR962,04,B
TC989,01,A
KT1000,03,C
NS1009,03,C
KT1001,01,B
QT1034,06,D
MK1028,03,B
MK1028,01,A
MK1028,06,D
KH981,05,B
KH981,03,C
KH981,01,C
KT1002,06,C
KT1002,01,D
KT1002,03,D
DV1012,01,C
DV1012,04,B
DV1013,06,C
DV1013,04,C
NS1011,03,D
MK1030,04,A
KD969,01,A
QT1035,01,B
QT1035,06,A
HC1027,03,C
HC1027,02,A
HC1027,01,B
MK1031,02,A
MK1031,01,A
MK1031,06,D
DV1014,05,A
MK1032,05,D
MK1032,01,A
MK1032,04,C
TT1008,01,B
TT1008,06,C
DV1015,06,D
MK1033,01,D
MK1033,03,C
MK1034,03,B
MK1034,01,B
QT1036,03,A
NS1013,05,D
NS1013,01,B
